"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"IFT20",507.382379927118,-0.0384677368105153,0.0636284671308499,0.416081471201052,0.680260183074736
"TNFAIP1",2466.78769499261,0.0202469115791255,0.044708185491591,0.60769387675579,0.805121824369608
"SGSM2",7737.28020447006,0.0104705678258296,0.0471579560098044,0.798089180791049,0.911144554709472
"LOC106901471",94.6932501149695,0.0459090564307647,0.0934478035580382,0.192660637349023,0.472903777829449
"MNT",556.34149182732,0.0251650166103082,0.0660412777876965,0.596596672977902,0.798105068775369
"PAFAH1B1",12523.5039017087,0.0241414119961298,0.0810516912552238,0.57685645897642,0.788751504846786
"CLUH",3815.72744117239,0.00233044650204195,0.0360499736079464,0.94428611982045,0.977832316350158
"RAP1GAP2",6853.27250984505,0.0354448037258847,0.0749067029846014,0.445681340757562,0.700680331746047
"LOC106894782",73.654261378364,-0.00961666803455788,0.0866684549641834,0.799684969526182,0.911738379675518
"WSCD1",4652.63638944081,-0.0736475019762187,0.040769722029993,0.0454345376279204,0.238781590100196
"XAF1",318.584237698962,0.0365552574275483,0.0837654707174182,0.379735400932623,0.651568062125201
"SLC13A5",3536.12065135515,0.00621011953569613,0.0682191716365812,0.896124948662763,0.957667602827573
"MED31",925.587912042211,-0.0735573681927425,0.0537752545636078,0.0970613944987828,0.343075231176012
"KIAA0753",922.679515709421,0.0827230352083899,0.0768409193559004,0.0772327430836807,0.310943551959053
"PITPNM3",5635.16329375801,0.0353985362905387,0.0584113406999711,0.442350223198731,0.698634289387628
"FAM64A",46.9834590049717,0.0474912576100593,0.0882344424429508,0.224035459841566,0.508686879904876
"LOC106897863",78.7487423284464,0.00368729821177177,0.0857468413816922,0.924357792164089,0.969550305046498
"TEKT1",876.571948954787,0.0114410135002557,0.0696719843235337,0.809593104998946,0.916836451040346
"SMTNL2",1495.69771487323,0.0500333415981741,0.0538421419306124,0.259356218240323,0.544118884735714
"LOC106897834",2889.49468448766,0.073689746916972,0.0870841169299128,0.0846996895026229,0.323274102088765
"ASCL3",210.052074249552,0.0549345496877815,0.0909254782450942,0.152149082276354,0.427398905106097
"TMEM9B",4478.99354608958,-0.103590573172642,0.0549069299250098,0.020784053516518,0.165348151907887
